date,avg_temper,low_temper,high_temper,rainfall,avg_ws,avg_rehumi,total_sunhine,total_sunradi,avg_landtemper,low_grasstemper,avg_humid,day_soilwater,hq_price,mq_price,shipments,CPI
2018-09-27,17.5,10.2,24.7,NA,2.2,76.1,11.4,13.22,19.5,8,82,8,NA,NA,NA,104.45
2018-09-28,18.8,11.6,24.5,NA,2.5,75.5,8.8,11.61,20.2,10.2,79,7,NA,NA,NA,104.45
2018-09-29,18.8,16.1,21.9,NA,2,78.6,0.1,5.08,19.4,15.1,85,7,NA,NA,NA,104.45
2018-09-30,19.8,15,27,NA,4.8,60.9,10.6,12.54,19.4,12.6,69,6,NA,NA,NA,104.45
2018-10-01,17.2,11.5,22.4,0,3.8,64.8,9.8,10.7,17.6,9.4,79,6,NA,NA,NA,104.45
2018-10-02,17.2,11.9,23.8,NA,2.9,69,11.2,12.45,18.8,9.7,83,7,NA,NA,NA,104.45
2018-10-03,16.3,9.7,24.1,NA,2.2,74.3,11.1,12.6,18.7,8,82,6,NA,NA,NA,104.45
2018-10-04,17.9,10.2,24.6,0.1,3.2,77.3,7.4,9.88,18.3,8.4,81,5,NA,NA,NA,104.45
2018-10-05,19.7,17.1,22.3,65.5,2.6,90.3,0,0.8,19.4,16.6,100,10,NA,NA,NA,104.45
2018-10-06,20.3,16.8,23.3,110.5,8.7,85.1,3.8,7.16,20.3,15.1,97,15,NA,NA,NA,104.45
2018-10-07,19.1,14.5,25.2,NA,3.7,67.1,11,11.93,19,12.5,84,11,NA,NA,NA,104.45
2018-10-08,16.8,12,22.6,NA,2.7,59.3,10.9,11.66,17.2,10.3,77,10,NA,NA,NA,104.45
2018-10-09,15.5,12,19.4,NA,1.4,77.9,0,3.93,16.9,10.6,84,9,NA,NA,NA,104.45
2018-10-10,15.3,11.2,18.9,NA,4.3,65.1,6.8,8.31,15.2,9.2,76,9,NA,NA,NA,104.45
2018-10-11,12.2,6.3,17.8,NA,3.5,59.5,10.5,11.26,12.7,4.8,76,8,NA,NA,NA,104.45
2018-10-12,11.8,5.7,19,NA,2.3,64,11,11.59,12.7,4.5,83,8,NA,NA,NA,104.45
2018-10-13,12.2,4.2,20,NA,2,76.3,10.9,11.62,13.8,2.4,83,7,NA,NA,NA,104.45
2018-10-14,14.3,7.1,20.6,NA,1.8,77.9,8.3,9.05,15.5,5.2,85,7,NA,NA,NA,104.45
2018-10-15,15.4,8.3,22.1,NA,1.8,70.3,10.2,10.64,16.1,6.6,83,7,NA,NA,NA,104.45
2018-10-16,14.3,10.3,18.4,NA,2.7,73.8,1.4,3.61,14.4,8.3,92,6,NA,NA,NA,104.45
2018-10-17,14,6.7,21.1,NA,3.4,64.9,10.2,10.54,14.8,4.7,80,6,NA,NA,NA,104.45
2018-10-18,13.3,8.8,19.5,NA,3.8,59.5,10.7,11.27,15.2,6.5,78,6,NA,NA,NA,104.45
2018-10-19,12.5,5.1,21,NA,2.7,69.9,10.4,11.01,15.7,3.2,79,6,NA,NA,NA,104.45
2018-10-20,11.9,5.1,20.1,NA,2,71.4,10.3,10.41,15.1,3.1,80,5,NA,NA,NA,104.45
2018-10-21,12,5.2,20.9,NA,1.7,73,10.2,10.9,15.3,1.6,79,5,NA,NA,NA,104.45
2018-10-22,13.4,6.2,20,NA,1.3,78.3,2.4,5.71,14.6,5.3,84,5,NA,NA,NA,104.45
2018-10-23,13.9,8.2,21.1,NA,2.2,81.6,4.7,6.53,15.7,6.7,94,6,NA,NA,NA,104.45
2018-10-24,14.2,9.2,21.3,NA,2.9,67.4,10.1,10.52,15.8,7.5,81,5,NA,NA,NA,104.45
2018-10-25,12.7,4.8,21,NA,1.6,75.4,9.7,10.16,15.7,2.5,79,5,NA,NA,NA,104.45
2018-10-26,14.1,10.8,17.7,3.6,2,84.5,0.7,2.22,14,10.1,95,6,NA,NA,NA,104.45
2018-10-27,12.1,7.2,16.7,NA,4.8,63.9,8.1,8.24,12.2,4.4,79,8,NA,NA,NA,104.45
2018-10-28,12.7,3.8,20.1,1,2.5,71.1,9.7,9.39,13.3,1.7,80,7,NA,NA,NA,104.45
2018-10-29,12.2,5.3,21.2,NA,2.8,73.1,9.2,8.68,12.6,3.1,NA,8,NA,NA,NA,104.45
2018-10-30,10.2,5.2,15.3,NA,3.7,61.6,9.9,9.97,10.5,2.8,NA,NA,NA,NA,NA,104.45
2018-10-31,10.3,4.5,17,NA,3.1,65.1,8,7.68,10.7,4.3,NA,NA,NA,NA,NA,104.45
2018-11-01,10.8,4.9,18.1,NA,3.4,56.1,9.8,10.13,11.1,2.7,NA,NA,NA,NA,NA,104.45
2018-11-02,9.1,1.8,17.7,NA,1.9,68.9,9.8,9.68,10.4,-0.4,NA,NA,NA,NA,NA,104.45
2018-11-03,9.7,1.6,18.5,NA,1.5,69.3,8.5,8.46,10.2,-1.7,NA,NA,NA,NA,NA,104.45
2018-11-04,10.9,2.4,20.5,NA,2,67,9.6,9.35,11.2,-0.4,NA,NA,NA,NA,NA,104.45
2018-11-05,10.8,2.7,20,NA,1.6,72,9.5,8.87,11.4,0.1,NA,NA,NA,NA,NA,104.45
2018-11-06,12,4.5,19.9,NA,1.5,76.1,9,8.03,12.4,2.2,NA,NA,NA,NA,NA,104.45
2018-11-07,14.3,8.1,18.5,1,1.5,80,0.3,2.72,14,7.9,NA,NA,NA,NA,NA,104.45
2018-11-08,15.4,13.2,18.4,25.5,2.7,87.4,0,0.69,14.7,12.6,NA,22,NA,NA,NA,104.45
2018-11-09,12.4,6.9,16.7,0.2,3.6,76,4.3,5.56,12.5,5.6,NA,29,NA,NA,NA,104.45
2018-11-10,10.9,4.6,19.7,NA,2.3,77.8,9.2,8.6,10.7,1.9,NA,27,NA,NA,NA,104.45
2018-11-11,11.3,4.8,16.2,3,1.4,85.3,3.9,4.44,11.5,3,NA,26,NA,NA,NA,104.45
2018-11-12,11.6,8,16.8,3,2.7,72.1,8,7.34,12.7,6.7,NA,28,NA,NA,NA,104.45
2018-11-13,10.6,5.7,17.5,NA,3,64.9,8.9,8.22,10.4,4.4,NA,26,NA,NA,NA,104.45
2018-11-14,9.5,3.5,16.3,NA,2.2,75.8,9.1,8.3,9.9,2.3,NA,NA,NA,NA,NA,104.45
2018-11-15,10.2,3.3,17.5,NA,1.4,78.6,8.3,7.68,10.4,0.2,NA,NA,NA,NA,NA,104.45
2018-11-16,10.9,8.7,14,7,2.4,84,0,1.8,11.4,7.6,NA,NA,NA,NA,NA,104.45
2018-11-17,9.9,6.1,16.7,NA,3.5,55.1,9.2,8.64,8.8,4.4,NA,NA,NA,NA,NA,104.45
2018-11-18,8.1,2.1,11.2,NA,3.1,48.6,0,2.39,6.2,0.8,NA,NA,NA,NA,NA,104.45
2018-11-19,8,2.8,15,NA,2.7,65.5,7.3,6.54,7.6,1.1,NA,NA,NA,NA,NA,104.45
2018-11-20,6.7,1.4,14,NA,2.3,63.4,9,8.25,6.6,-0.2,NA,NA,NA,NA,NA,104.45
2018-11-21,7.8,2.1,12,NA,1.4,63.3,0,2.56,7.2,1.3,NA,NA,NA,NA,NA,104.45
2018-11-22,6.5,0.1,11,NA,3.9,50,8.9,8.27,6.6,-1.4,NA,NA,NA,NA,NA,104.45
2018-11-23,3.7,-2.4,12,NA,2.1,64.9,8.2,7.24,4.1,-4.3,NA,NA,NA,NA,NA,104.45
2018-11-24,6.3,-0.4,10.9,3,1.1,85.4,1.9,2.82,7.5,-2,NA,NA,NA,NA,NA,104.45
2018-11-25,6.9,1,14.4,NA,2.3,84,8,6.88,7.6,0,NA,NA,NA,NA,NA,104.45
2018-11-26,6.9,0.3,14.6,NA,1.5,82.3,6.7,6.44,6.9,-1.8,NA,NA,NA,NA,NA,104.45
2018-11-27,9.1,1.4,17.9,NA,2.6,78.5,8.7,7.64,8.4,0.2,NA,NA,NA,NA,NA,104.45
2018-11-28,9.2,2.1,15.9,NA,2.8,60.1,7.2,6.58,7.6,-1.3,NA,NA,NA,NA,NA,104.45
2018-11-29,6.9,-0.7,14,NA,1.9,60.6,8.3,6.88,6.3,-2.1,NA,NA,NA,NA,NA,104.45
2018-11-30,8.2,1.8,15.6,NA,2.5,60.5,8,6.58,7.1,-0.3,NA,NA,NA,NA,NA,104.45
2018-12-01,7,2.5,12.8,NA,2.2,60.3,3.5,4.55,6.6,1.1,NA,NA,NA,NA,NA,104.45
2018-12-02,10.9,0.9,17.5,0,2.2,75.3,7.2,6.31,9.2,-0.7,NA,NA,NA,NA,NA,104.45
2018-12-03,13.8,12.5,16.3,10.5,0.9,95.4,0.2,1.57,13.9,11.8,NA,NA,NA,NA,NA,104.45
2018-12-04,11.6,7.8,14.8,13.5,3.8,77.1,1.3,2.49,11.5,6.3,NA,NA,NA,NA,NA,104.45
2018-12-05,6.8,2.1,11.5,NA,3,52.5,8.2,7.22,6.5,0.4,NA,NA,NA,NA,NA,104.45
2018-12-06,5.4,3.8,7,4.5,3.7,74.3,0.2,3,5.5,4,NA,NA,NA,NA,NA,104.45
2018-12-07,-0.2,-3.8,5.9,NA,5.1,53.8,3.3,4.73,1.2,-3.6,NA,NA,NA,NA,NA,104.45
2018-12-08,-2.3,-6.5,2.6,NA,2.3,58.4,6,6.44,-0.9,-4.4,NA,NA,NA,NA,NA,104.45
2018-12-09,-1.1,-4,4.1,NA,2.9,45.8,7.6,7.37,-0.4,-3.7,NA,NA,NA,NA,NA,104.45
2018-12-10,-0.5,-4,7.2,NA,2.1,47.9,5.2,4.64,-1.5,-4.1,NA,NA,NA,NA,NA,104.45
2018-12-11,2.3,-2,4.5,1.5,3,82.8,0,1.7,1.7,-2.5,NA,NA,NA,NA,NA,104.45
2018-12-12,2.5,-0.4,6,NA,4.9,58.1,8.7,7.25,1.4,-2.7,NA,NA,NA,NA,NA,104.45
2018-12-13,2.6,-2,7,NA,4,62.3,6.2,4.75,0.8,-4.6,NA,NA,NA,NA,NA,104.45
2018-12-14,1.4,-2.2,5.8,NA,4,53.4,9,7.39,0.7,-5.2,NA,NA,NA,NA,NA,104.45
2018-12-15,-0.4,-6.8,7.2,NA,2.2,54.9,9,7.35,-0.4,-9.2,NA,NA,NA,NA,NA,104.45
2018-12-16,2.5,-2,6.4,1,2.6,77.6,0.3,1.95,1.2,-4.6,NA,NA,NA,NA,NA,104.45
2018-12-17,4.8,-0.3,9.4,NA,4,70.3,6.6,4.92,1.6,-2.2,NA,NA,NA,NA,NA,104.45
2018-12-18,3.5,-2.4,10.2,NA,3.1,64.8,8.1,6.32,1.7,-4.9,NA,NA,NA,NA,NA,104.45
2018-12-19,4.9,-3.7,13.5,NA,1.2,80.6,5.1,4.96,3.7,-5.3,NA,NA,NA,NA,NA,104.45
2018-12-20,6.6,1.9,12.3,NA,1.3,88,0,1.54,6.2,-1.2,NA,NA,NA,NA,NA,104.45
2018-12-21,7.7,-1.1,16.4,NA,1.3,85.1,3.2,4.37,7.1,-2,NA,NA,NA,NA,NA,104.45
2018-12-22,8.2,0.8,15.1,0.1,2.1,78,6.8,5.42,7.2,-0.8,NA,NA,NA,NA,NA,104.45
2018-12-23,7.2,2.3,11.7,3,4.9,55.8,6.9,6.5,5.9,-0.3,NA,NA,NA,NA,NA,104.45
2018-12-24,2.4,-0.9,7.7,NA,3.7,57.4,8.9,7.47,1.6,-3.9,NA,NA,NA,NA,NA,104.45
2018-12-25,3,-3.9,7.3,NA,2.4,53.9,3.8,3.99,1.8,-4.8,NA,NA,NA,NA,NA,104.45
2018-12-26,5.3,1.9,9.2,NA,4.6,45.4,5.4,5.23,3.9,0.9,NA,NA,NA,NA,NA,104.45
2018-12-27,-1.7,-4.4,2.1,NA,5.9,35.4,8.8,7.51,-0.5,-5.9,NA,NA,NA,NA,NA,104.45
2018-12-28,-3.8,-7.5,0.4,NA,4.7,53,8.7,6.78,-3,-8.3,NA,NA,NA,NA,NA,104.45
2018-12-29,-2.1,-6.6,2.5,NA,5.3,52.1,8.8,7.43,-1.6,-7.8,NA,NA,NA,NA,NA,104.45
2018-12-30,-1.3,-4.8,4,NA,4,49,8.9,7.56,-1.1,-6.9,NA,NA,NA,NA,NA,104.45
2018-12-31,0,-6.2,6,NA,3.9,41.5,8.8,7.7,-0.7,-10.2,NA,NA,NA,NA,NA,104.45
2019-01-01,1.1,-1.7,4.1,NA,4.8,62.6,3.4,4.01,0.2,-4.1,NA,NA,NA,NA,NA,104.85
2019-01-02,0.9,-4.6,5.4,NA,4.3,59,8.6,7.2,0.2,-5.2,NA,NA,6000,4000,NA,104.85
2019-01-03,1.1,-3,7.9,NA,4.1,50.1,8.9,7.56,0.3,-4.5,NA,NA,6000,4000,187352,104.85
2019-01-04,0.8,-8.3,5.8,NA,2.6,57,2.2,2.57,-0.3,-8.9,NA,NA,5000,3000,426412,104.85
2019-01-05,3.5,-0.5,8.8,NA,4.1,51.9,4.1,4.52,3.4,-2.2,NA,NA,NA,NA,164910,104.85
2019-01-06,2,-2.2,7.9,NA,4.9,37.9,8.7,7.56,2.1,-3.7,NA,NA,NA,NA,NA,104.85
2019-01-07,2.6,-1.8,8.1,NA,5,53.9,8.2,6.78,2.4,-3.4,NA,NA,6000,4000,174320,104.85
2019-01-08,2.1,-1.6,6.6,NA,4.5,56.3,8.3,6.98,1.4,-4.1,NA,NA,5000,3000,144060,104.85
2019-01-09,0,-5.1,4.4,NA,2.5,41.9,3.7,5.08,1,-5.9,NA,NA,5000,3000,423082,104.85
2019-01-10,3.5,0.3,7.8,NA,4.4,47.6,5.6,6.49,3.3,-2.1,NA,NA,5000,3000,235050,104.85
2019-01-11,4,-0.7,8.8,0.1,2.5,59.6,7,6.8,4.9,-3.6,NA,NA,5000,3000,531768,104.85
2019-01-12,5.2,0.3,10.8,1,3,74.8,6.6,6.39,5.1,-1.2,NA,NA,NA,NA,199740,104.85
2019-01-13,4.3,-0.5,10.3,NA,4,62,8.6,7.23,3.4,-1.7,NA,NA,NA,NA,NA,104.85
2019-01-14,2.8,-5.3,10,NA,2.8,60.9,8.5,7.47,3.2,-7.4,NA,NA,4500,2500,295760,104.85
2019-01-15,3.2,-0.8,8.3,NA,5.1,63.8,5.8,5.92,2.9,-1.8,NA,NA,5000,3000,488890,104.85
2019-01-16,-1.1,-5.4,4.3,NA,4.9,46.9,9,8.18,-0.5,-6.9,NA,NA,5000,3000,566160,104.85
2019-01-17,2.4,-3.7,7,NA,4.3,56.5,9,7.84,1.8,-4.6,NA,NA,5000,3000,304250,104.85
2019-01-18,3.1,-3.4,9.9,NA,3.6,61.5,9,7.68,2.8,-5.9,NA,NA,4500,2500,694888,104.85
2019-01-19,3.1,-4.8,9.5,0.7,1.1,79.6,4.5,4.36,2.3,-7.9,NA,NA,NA,NA,170290,104.85
2019-01-20,3.4,-1.1,6.6,0.1,6.3,60.4,8.2,7.93,3.9,-3.3,NA,NA,NA,NA,7000,104.85
2019-01-21,2.8,-2.7,8.3,NA,4.7,56.5,9.1,8.49,2.2,-4.1,NA,NA,5000,3000,382542,104.85
2019-01-22,4.5,-2.3,10.7,NA,3.8,56,8.8,7.89,3,-3.5,NA,NA,5000,3000,316238,104.85
2019-01-23,5.2,0.8,11.5,NA,4.3,55.9,8.7,7.62,3.9,-2.6,NA,NA,5000,3000,563246,104.85
2019-01-24,3.5,-1.4,10.8,NA,3.8,40.8,9.2,8.71,3.6,-3.2,NA,NA,4500,2500,512616,104.85
2019-01-25,1.8,-1.7,7.7,NA,6.1,49.8,4.6,5.49,1.6,-3.1,NA,NA,4500,2500,705914,104.85
2019-01-26,0.1,-3.5,5.2,NA,5.4,43.6,9.3,8.52,1.1,-5.8,NA,NA,NA,NA,225148,104.85
2019-01-27,1.4,-3.5,8.4,NA,3.9,55.6,9.4,9.06,1.5,-5.3,NA,NA,NA,NA,NA,104.85
2019-01-28,3.8,-2.7,9.7,NA,4.6,54.8,7.2,6.68,3.6,-4.9,NA,NA,5000,3000,474528,104.85
2019-01-29,0.9,-4.5,7.4,NA,2.7,49.9,9.3,9.03,2.4,-8.1,NA,NA,5000,3000,688094,104.85
2019-01-30,5.4,-4.9,11.6,NA,2.3,42.5,3,5.94,5.4,-4.7,NA,NA,5000,3000,668304,104.85
2019-01-31,1.1,-2,6.9,5.5,4.3,79.4,1.9,2.11,1.5,-3.8,NA,NA,5000,3000,776542,104.85
2019-02-01,-0.1,-3.6,5.2,NA,4.1,67,7.1,7.05,-0.6,-5.9,NA,NA,4500,2500,558596,104.85
2019-02-02,2.2,-5.9,9,0.1,1.9,73.8,5.9,7.66,3.3,-7.5,NA,NA,NA,NA,209374,104.85
2019-02-03,7.3,4.7,13,13,2.9,89.4,0,0.99,6.8,4.3,NA,NA,NA,NA,8240,104.85
2019-02-04,4.5,-1.2,9.4,NA,4.8,40.1,9.1,9.29,3.7,-3.7,NA,NA,NA,NA,36000,104.85
2019-02-05,3.1,-4.6,10.8,NA,1.6,62.8,8.6,9.14,4.3,-6.7,NA,NA,NA,NA,NA,104.85
2019-02-06,5.6,-1.9,14.5,NA,2,67.3,6.6,7.63,4.6,-3.4,NA,NA,NA,NA,7000,104.85
2019-02-07,3.7,-2.1,8.4,NA,4.4,59.3,1.5,4.07,3.2,-4.2,NA,NA,4500,2500,22330,104.85
2019-02-08,0.9,-2.9,6.6,NA,4.1,32,7.4,8.43,2.2,-4.3,NA,NA,4000,2000,601554,104.85
2019-02-09,0.2,-2.2,3.7,NA,5.5,43.8,8,8.17,2,-2.4,NA,NA,NA,NA,93070,104.85
2019-02-10,0.5,-4.8,6.3,NA,3.5,38,4.7,6.83,2.4,-6.5,NA,NA,NA,NA,NA,104.85
2019-02-11,0.6,-2.2,5.5,NA,4.7,48.9,9.7,9.85,2.3,-4,NA,NA,4000,2000,421250,104.85
2019-02-12,2.7,-3.1,9,NA,2.5,50.4,8.2,9.2,3.8,-5.9,NA,NA,4000,2000,608646,104.85
2019-02-13,3.5,-1.1,8.4,NA,4.2,42.6,9.4,9.6,4,-2.9,NA,NA,4000,2000,581960,104.85
2019-02-14,2,-3,7.5,NA,2.5,44.9,6.5,7.73,3.8,-4.9,NA,NA,4000,2000,285130,104.85
2019-02-15,3.1,-3.4,7.4,NA,3.6,57.9,0,4.05,3,-4.4,NA,NA,4500,2500,750070,104.85
2019-02-16,1.4,-1.7,5,NA,5.8,55.8,7.6,8.64,3.3,-2.9,NA,NA,NA,NA,332002,104.85
2019-02-17,1.7,-2.8,8.2,NA,4.4,48,10.3,10.96,3.4,-4.9,NA,NA,NA,NA,7000,104.85
2019-02-18,3.1,-1.7,7.2,0.4,1.8,56.9,0.4,3.26,3.1,-2.3,NA,NA,4000,2000,323762,104.85
2019-02-19,5.4,1.3,10.1,37.5,3.5,88.4,2.4,4.89,6.4,0.2,NA,NA,4000,2000,292260,104.85
2019-02-20,4.1,0.2,8.9,NA,4.2,68.5,9,9.09,4.1,-1,NA,NA,4000,2000,628780,104.85
2019-02-21,4.5,0,10.1,NA,2.7,65.1,9,10.26,5.1,-1.8,NA,NA,4000,2000,503260,104.85
2019-02-22,6.2,-0.6,12.8,NA,2.8,60.9,2.4,5.88,5.9,-1.4,NA,NA,4000,2000,609812,104.85
2019-02-23,6.1,-1.5,13.4,NA,2.9,65,9.9,10.02,6.6,-2.4,NA,NA,NA,NA,305620,104.85
2019-02-24,7.5,-0.4,15.5,NA,3.1,66,10.1,10.83,6.8,-2.8,NA,NA,NA,NA,16000,104.85
2019-02-25,8.7,3,15.7,NA,4.9,48.8,10,10.67,7.3,1.6,NA,NA,3500,2000,361940,104.85
2019-02-26,7.1,1.5,15.8,NA,3.9,48.3,9.8,11.2,7.6,0.1,NA,NA,4000,2500,257970,104.85
2019-02-27,7.8,3.9,11.6,4,1.9,79.4,0,4.61,8.1,3.4,NA,NA,4000,2500,142700,104.85
2019-02-28,9.1,5.1,14.7,NA,3.6,56.5,9,9.67,8.5,3.2,NA,NA,3500,2000,NA,104.85
2019-03-01,8.1,2.3,15.3,NA,4,47.3,8.6,10.81,7.3,1.3,NA,NA,NA,NA,64890,104.85
2019-03-02,7.8,0.8,14.1,NA,2.4,64.8,1.4,6.24,8.2,-2,NA,NA,NA,NA,57520,104.85
2019-03-03,10.3,6.4,14.4,NA,2.1,62.1,0.1,5.67,9.9,4.7,NA,NA,NA,NA,NA,104.85
2019-03-04,9.9,3.9,15.9,NA,3.6,55.3,7.7,9.33,10.1,2.8,NA,NA,4000,2500,446100,104.85
2019-03-05,8.5,0.5,13.9,NA,2,66.1,3.4,6.25,8.3,-0.8,NA,NA,4000,2500,393558,104.85
2019-03-06,9.1,5.3,13.8,4,2.9,72.4,3.9,7.1,10.1,3.5,NA,NA,4000,2500,338120,104.85
2019-03-07,7.5,3.7,13.7,NA,6.5,65.4,10.5,11.92,8.2,2.2,NA,NA,4000,2500,300130,104.85
2019-03-08,6.1,-2.7,15,NA,2.6,60.5,11,13,6.8,-5.5,NA,NA,4000,2500,547404,104.85
2019-03-09,7.6,-3.3,15.2,2,1.6,72.5,6.7,9.06,7.8,-4.7,NA,NA,NA,NA,309780,104.85
2019-03-10,8.5,5.7,9.8,20,3.1,86.4,0,2.66,9.4,3.9,NA,NA,NA,NA,10000,104.85
2019-03-11,7.1,2.1,12.3,5.5,3.4,78.1,5.7,7.55,7,0.3,NA,NA,4000,2500,369140,104.85
2019-03-12,7.1,1.8,14,NA,4.8,69.4,8.5,10.69,8,0.6,NA,NA,4000,2500,389822,104.85
2019-03-13,4.8,-1.3,10.9,NA,5.6,47.9,11,12.46,4.5,-3.3,NA,NA,4000,2500,615850,104.85
2019-03-14,5.3,-2.8,12.8,NA,3,61.4,10.4,12.49,5.4,-4.2,NA,NA,4000,2500,233974,104.85
2019-03-15,6.4,-1,13.8,0.5,4.2,65.5,6.9,8.71,4.4,-2.6,NA,NA,4000,2500,451500,104.85
2019-03-16,6.6,1.8,12.6,NA,3.8,63.8,9.9,12.33,8.5,0.9,NA,NA,NA,NA,214250,104.85
2019-03-17,8.5,0.9,15.4,NA,3.4,52.8,11.1,13.41,9.4,-0.7,NA,NA,NA,NA,NA,104.85
2019-03-18,7.1,-2.1,13.8,NA,1.8,65.5,4.1,8.02,8,-3.3,NA,NA,4000,2500,266280,104.85
2019-03-19,11.6,1,20,NA,3.8,58.1,10.6,12.33,11.4,-1.6,NA,NA,4000,2500,305110,104.85
2019-03-20,11.6,4,17.1,42.5,2.2,83.6,0,3.24,10.5,1.8,NA,NA,4000,2500,265420,104.85
2019-03-21,9.8,4.2,17.2,NA,5.6,77.3,0.9,4.79,10.9,3.7,NA,NA,3500,2500,331940,104.85
2019-03-22,6.4,3.4,12.9,NA,6.4,55.3,9.5,13.69,7.5,2.4,NA,NA,3500,2500,368980,104.85
2019-03-23,5.6,1.8,12.4,0.5,5,46.6,8.2,10.98,4.7,-0.6,NA,NA,NA,NA,48890,104.85
2019-03-24,4.7,-3.2,12.9,NA,3.4,56,11.7,14.72,5.5,-4.2,NA,NA,NA,NA,9000,104.85
2019-03-25,5.7,-1.3,12.8,NA,2.3,70.8,4.5,9.26,7.6,-2.4,NA,NA,4000,3000,338120,104.85
2019-03-26,10.7,3.3,20.5,NA,3.3,62.3,9.9,13.22,10.5,1.3,NA,NA,4000,3000,288260,104.85
2019-03-27,12,1.6,18.9,NA,3.5,68,10.2,12.27,11.8,0.4,NA,NA,3800,2800,355070,104.85
2019-03-28,13.4,8.4,19,NA,2.7,69.6,7.9,11.77,15.1,6.6,NA,NA,3800,2800,307720,104.85
2019-03-29,11.6,3,19.8,NA,2.4,60.4,8.8,12.79,13.6,1.3,NA,NA,3800,2800,261860,104.85
2019-03-30,9.2,4.8,15.4,0.2,5.8,58.8,9.5,12.36,11.5,3.7,NA,NA,NA,NA,99020,104.85
2019-03-31,6.2,2.2,10.7,NA,7.4,41.8,11.2,15.15,9,-0.6,NA,NA,NA,NA,NA,104.85
2019-04-01,6.8,-0.4,13.2,NA,4.1,50.3,11.5,14.44,8.8,-3.9,NA,NA,3800,2800,281070,104.85
2019-04-02,8,-0.5,15.5,NA,3.9,45.8,11.8,15.12,10.5,-2.8,NA,NA,3600,2600,217140,104.85
2019-04-03,7.2,-2.3,15.4,NA,3.8,41,11.9,15.42,10.5,-3.8,NA,NA,3500,2500,285810,104.85
2019-04-04,10.4,2.4,19.2,NA,3.6,39.8,11.3,14.71,12.3,0.9,NA,NA,3200,2200,200640,104.85
2019-04-05,12.4,1.5,20.2,NA,3.5,50.4,11.4,12.75,13.9,0.3,NA,NA,3200,2200,300986,104.85
2019-04-06,12.4,2.5,21.6,NA,3.1,43.3,11.5,14.4,15,1.2,NA,NA,NA,NA,76412,104.85
2019-04-07,11.3,5,16.6,12.5,1.5,87.6,0.1,4.08,11.6,3.6,NA,NA,NA,NA,NA,104.85
2019-04-08,14,5.8,21.1,NA,3.6,57.6,11.4,14.34,13.6,4.1,NA,NA,3200,2200,181550,104.85
2019-04-09,9.8,5.8,14.3,20,5.9,74.8,2.9,5.78,10.6,4.6,NA,NA,3200,2200,165672,104.85
2019-04-10,8.6,7.3,11.7,2.5,3.3,86.6,0.8,4.39,10.4,6.6,NA,NA,3200,2200,111630,104.85
2019-04-11,9.7,4.7,13.6,NA,1.9,75,3.1,9.26,11.8,3.6,NA,NA,3000,2000,142500,104.85
2019-04-12,11.6,5.2,18.8,NA,3.4,53.5,11.1,14.97,11.9,3.3,NA,NA,3000,2000,108494,104.85
2019-04-13,10.6,3.7,18.2,NA,2.3,56.8,6.8,11.03,11.6,2,NA,NA,NA,NA,NA,104.85
2019-04-14,10.9,7.5,14.9,0.2,3.1,65.8,2.9,4.73,10.6,5,NA,NA,NA,NA,NA,104.85
2019-04-15,12.3,2.1,22.1,NA,3.5,45.9,12.3,16.09,12,1.1,NA,NA,3000,2000,111120,104.85
2019-04-16,12.4,1.2,21.2,NA,2.1,55.5,8.9,12.3,13.1,-0.4,NA,NA,3000,2000,109142,104.85
2019-04-17,13.7,8,20.4,3.5,1.9,74.1,6.9,11.41,15.5,5.7,NA,NA,3000,2000,166300,104.85
2019-04-18,14.2,3.7,22.3,NA,2.6,73.8,12,15.87,16.1,3,NA,NA,3000,2000,159720,104.85
2019-04-19,13.9,10.9,17.8,NA,2.6,76.1,0.4,4.76,15.3,10.7,NA,NA,3000,2000,144330,104.85
2019-04-20,13.8,7.6,20.4,NA,2.3,74.5,11.3,15.43,17.7,6.6,NA,NA,NA,NA,68300,104.85
2019-04-21,17.1,8,23.7,NA,2,69.5,3.9,8.95,17.3,7,NA,NA,NA,NA,NA,104.85
2019-04-22,17.4,9.5,23.8,NA,2.5,71,11.3,15.32,20.6,9,NA,NA,3000,2000,112470,104.85
2019-04-23,14.7,10.8,17.3,13.5,2.5,88.4,0,2.32,15.4,9.9,NA,NA,3000,2000,119270,104.85
2019-04-24,17.4,15.2,21.1,1.5,1.9,90,0.6,5.02,19.8,14.8,NA,NA,3000,2000,NA,104.85
2019-04-25,14.7,12.4,17,0.5,1.4,90.9,0,2.45,16,11.4,NA,NA,3300,2300,NA,104.85
2019-04-26,10.7,8.1,13.1,NA,4.2,77.5,0.3,4.55,12.3,6.4,NA,NA,3500,2500,NA,104.85
2019-04-27,11.4,5.4,17.7,NA,2.5,72,9.7,15.05,15.6,3.9,NA,NA,NA,NA,NA,104.85
2019-04-28,11.5,6.2,16.7,0.5,2,76.5,3.1,7.56,14.5,5.4,NA,NA,NA,NA,NA,104.85
2019-04-29,12.2,10.9,13.9,31,1.5,92.8,0,1.23,13.3,10.7,NA,NA,3500,2500,NA,104.85
2019-04-30,15.1,10.4,20,0.1,1.4,86.3,2.6,9.06,17,10.2,NA,NA,3500,2500,NA,104.85
2019-05-01,15.6,10.3,22.8,NA,4.1,69.6,8.7,13.53,16.4,9,NA,NA,NA,NA,NA,104.85
